Latitude,Longitude,Date,Coordinates,LST
31.5889059,74.69953562,2024-05-21,"74.6995356157839,31.5889058961589",43.35
31.59064024,74.93274927,2024-05-21,"74.9327492741966,31.5906402437489",39.55
31.59176403,74.82937581,2024-05-21,"74.8293758052797,31.59176402695",38.39
31.59259574,74.88131048,2024-05-21,"74.8813104783232,31.5925957446944",39.77
31.59365916,74.97335728,2024-05-21,"74.9733572848759,31.5936591617269",37.37
31.59579448,75.02255194,2024-05-21,"75.02255194095,31.5957944796832",36.79
31.59820869,74.93628025,2024-05-21,"74.9362802518234,31.5982086879769",38.79
31.59851498,74.79426495,2024-05-21,"74.7942649480526,31.5985149835935",39.47
31.6001665,74.80806262,2024-05-21,"74.8080626223677,31.6001665030202",39.29
31.60020003,74.62900506,2024-05-21,"74.6290050614105,31.6002000332306",42.09
31.60311126,75.03976999,2024-05-21,"75.0397699872503,31.6031112586843",36.95
31.60503535,74.82556806,2024-05-21,"74.825568055027,31.6050353490655",39.33
31.6056619,74.99138438,2024-05-21,"74.9913843762622,31.6056618982336",37.01
31.60698198,74.96597635,2024-05-21,"74.9659763528191,31.6069819764738",37.75
31.60853028,74.84806908,2024-05-21,"74.8480690833637,31.6085302815349",39.29
31.60860838,74.83394668,2024-05-21,"74.8339466750651,31.6086083839151",39.59
31.61012469,75.04565696,2024-05-21,"75.0456569623516,31.6101246932169",36.41
31.61113354,74.84101444,2024-05-21,"74.8410144441267,31.6111335371588",39.57
31.61126461,74.72418076,2024-05-21,"74.7241807649921,31.6112646117602",42.23
31.61202816,75.09064259,2024-05-21,"75.0906425894378,31.6120281554549",37.07
31.6123072,74.58488591,2024-05-21,"74.5848859062881,31.6123071986805",42.61
31.61295819,74.73069231,2024-05-21,"74.7306923137138,31.612958192262",42.23
31.61296546,75.04695608,2024-05-21,"75.0469560757229,31.6129654566843",36.41
31.61312749,74.65031606,2024-05-21,"74.6503160614654,31.6131274873615",41.95
31.61412437,74.80202525,2024-05-21,"74.8020252524583,31.6141243691775",39.91
31.61435788,74.83177063,2024-05-21,"74.8317706259857,31.6143578771261",39.59
31.61485106,75.08496149,2024-05-21,"75.0849614913723,31.6148510591644",37.07
31.6163584,75.05101774,2024-05-21,"75.0510177370622,31.6163583950869",36.71
31.61817157,75.05763315,2024-05-21,"75.0576331518397,31.6181715728755",36.79
31.6183345,74.55846159,2024-05-21,"74.5584615919742,31.6183344971397",41.67
31.61873629,74.81880151,2024-05-21,"74.8188015068879,31.6187362857517",39.73
31.61878615,74.6389599,2024-05-21,"74.6389598967777,31.6187861498561",42.01
31.61885196,74.76475454,2024-05-21,"74.7647545424081,31.6188519614669",40.35
31.61913422,74.6945321,2024-05-21,"74.6945321027607,31.619134221183",42.07
31.61938419,74.6622018,2024-05-21,"74.6622018009334,31.6193841914308",41.91
31.62124385,74.70378993,2024-05-21,"74.7037899256332,31.621243854582",42.05
31.62270727,75.06517808,2024-05-21,"75.065178077845,31.6227072693492",36.79
31.62744163,74.94944889,2024-05-21,"74.949448887186,31.627441629765",39.29
31.62830036,74.70234249,2024-05-21,"74.7023424856739,31.6283003593702",41.89
31.62992022,74.77388602,2024-05-21,"74.7738860201629,31.6299202179298",39.89
31.62995073,74.84355828,2024-05-21,"74.8435582787362,31.6299507346636",39.07
31.63064733,74.80353073,2024-05-21,"74.8035307287323,31.6306473346216",39.87
31.63073905,74.6979162,2024-05-21,"74.6979162048621,31.6307390501596",41.89
31.63090599,74.64750249,2024-05-21,"74.647502487653,31.6309059936835",42.55
31.63194918,74.68023818,2024-05-21,"74.6802381832817,31.6319491819795",41.89
31.63240381,74.75663303,2024-05-21,"74.7566330301616,31.6324038114957",40.55
31.63419133,75.09185699,2024-05-21,"75.0918569863511,31.6341913316253",37.23
31.63422184,74.83924727,2024-05-21,"74.8392472724875,31.6342218355191",38.97
31.63423492,75.09412339,2024-05-21,"75.0941233933229,31.6342349178312",37.23
31.50807532,74.60601728,2024-05-22,"74.6060172803223,31.5080753172238",39.31
31.51521254,74.59125331,2024-05-22,"74.5912533054331,31.5152125441471",38.77
31.51632067,74.9449792,2024-05-22,"74.9449792000053,31.5163206665763",38.11
31.51656763,74.62681448,2024-05-22,"74.6268144761166,31.5165676348256",38.03
31.51696165,74.99423843,2024-05-22,"74.9942384324684,31.5169616459203",37.07
31.52415483,74.59386307,2024-05-22,"74.5938630650359,31.5241548349742",38.89
31.52867663,74.92355003,2024-05-22,"74.9235500322011,31.5286766301543",38.55
31.53079658,75.07399203,2024-05-22,"75.0739920322983,31.5307965753927",35.31
31.5312711,75.09265543,2024-05-22,"75.0926554322389,31.5312711024107",34.99
31.5435759,74.8747404,2024-05-22,"74.8747403983554,31.543575901431",38.27
31.5439769,74.84860982,2024-05-22,"74.8486098171856,31.5439769044132",36.87
31.54427183,74.95232099,2024-05-22,"74.9523209917435,31.5442718346744",38.41
31.55252382,74.95269094,2024-05-22,"74.9526909357276,31.5525238180311",38.41
31.55356335,74.91381366,2024-05-22,"74.9138136587048,31.5535633509122",39.07
31.55363907,74.68920453,2024-05-22,"74.6892045276418,31.5536390650356",39.73
31.55423809,74.71928672,2024-05-22,"74.7192867247455,31.5542380934284",39.09
31.55577505,74.62800712,2024-05-22,"74.6280071219191,31.5557750473105",39.43
31.55617752,74.67707282,2024-05-22,"74.6770728210532,31.5561775205517",40.01
31.55699489,74.62396037,2024-05-22,"74.6239603730585,31.5569948890914",38.89
31.55808304,74.96577771,2024-05-22,"74.9657777103793,31.5580830375753",37.21
31.55942442,74.9720495,2024-05-22,"74.972049498981,31.5594244189269",37.21
31.55950931,75.08153183,2024-05-22,"75.0815318318945,31.5595093108258",35.97
31.56125826,74.92069112,2024-05-22,"74.9206911170202,31.5612582588347",39.07
31.5624733,75.0258073,2024-05-22,"75.0258072996174,31.5624730046659",37.47
31.56490415,74.71193161,2024-05-22,"74.7119316086805,31.5649041495941",39.47
31.56509246,74.61611407,2024-05-22,"74.6161140744037,31.5650924583996",38.73
31.56794622,74.72778529,2024-05-22,"74.727785289134,31.5679462225676",38.67
31.56826409,74.68575319,2024-05-22,"74.685753185576,31.5682640888929",40.09
31.5683042,74.83850559,2024-05-22,"74.8385055929378,31.5683042045365",36.77
31.57085477,74.94019705,2024-05-22,"74.9401970478674,31.5708547658204",38.75
31.5740862,74.60900359,2024-05-22,"74.6090035910903,31.5740862038415",39.03
31.57416403,74.70843082,2024-05-22,"74.7084308210539,31.5741640252982",39.03
31.57670644,74.74284798,2024-05-22,"74.7428479810942,31.5767064384208",38.09
31.57759874,75.01116903,2024-05-22,"75.0111690306761,31.5775987402888",37.15
31.57795673,74.78875918,2024-05-22,"74.7887591810391,31.5779567326597",36.43
31.57802689,74.98925087,2024-05-22,"74.9892508676951,31.5780268935668",37.47
31.57847211,75.01548279,2024-05-22,"75.0154827935329,31.5784721147166",36.51
31.57925391,74.78370285,2024-05-22,"74.7837028542813,31.5792539125292",36.43
31.58077394,74.70230051,2024-05-22,"74.7023005101567,31.5807739386935",40.01
31.58116224,74.64485257,2024-05-22,"74.6448525740363,31.5811622414287",39.93
31.58360024,74.66297516,2024-05-22,"74.6629751602842,31.5836002417183",40.03
31.58374062,74.77299992,2024-05-22,"74.7729999174824,31.5837406203786",36.67
31.58407716,74.77115998,2024-05-22,"74.7711599817468,31.5840771634951",36.67
31.58440125,74.64845945,2024-05-22,"74.6484594490247,31.5844012524712",39.99
31.58453553,74.75431866,2024-05-22,"74.7543186646115,31.5845355276854",37.03
31.58624006,75.07534689,2024-05-22,"75.0753468910685,31.5862400609124",36.65
31.5876061,74.60374502,2024-05-22,"74.6037450206412,31.587606104889",38.71
31.5876748,75.06322382,2024-05-22,"75.0632238238996,31.5876748043724",36.65
31.58778616,74.96896506,2024-05-22,"74.9689650622681,31.5877861561973",37.29
31.5878845,74.72561407,2024-05-22,"74.7256140693717,31.5878844984162",38.77
31.58842311,74.62420361,2024-05-22,"74.6242036144327,31.5884231072883",39.75
31.5889059,74.69953562,2024-05-22,"74.6995356157839,31.5889058961589",40.31
31.59064024,74.93274927,2024-05-22,"74.9327492741966,31.5906402437489",38.33
31.59176403,74.82937581,2024-05-22,"74.8293758052797,31.59176402695",36.87
31.59259574,74.88131048,2024-05-22,"74.8813104783232,31.5925957446944",38.95
31.59365916,74.97335728,2024-05-22,"74.9733572848759,31.5936591617269",36.39
31.59579448,75.02255194,2024-05-22,"75.02255194095,31.5957944796832",35.75
31.59820869,74.93628025,2024-05-22,"74.9362802518234,31.5982086879769",38.15
31.59851498,74.79426495,2024-05-22,"74.7942649480526,31.5985149835935",37.73
31.6001665,74.80806262,2024-05-22,"74.8080626223677,31.6001665030202",37.17
31.60020003,74.62900506,2024-05-22,"74.6290050614105,31.6002000332306",39.41
31.60311126,75.03976999,2024-05-22,"75.0397699872503,31.6031112586843",35.85
31.60503535,74.82556806,2024-05-22,"74.825568055027,31.6050353490655",37.37
31.6056619,74.99138438,2024-05-22,"74.9913843762622,31.6056618982336",35.81
31.60698198,74.96597635,2024-05-22,"74.9659763528191,31.6069819764738",37.05
31.60853028,74.84806908,2024-05-22,"74.8480690833637,31.6085302815349",39.47
31.60860838,74.83394668,2024-05-22,"74.8339466750651,31.6086083839151",38.33
31.61012469,75.04565696,2024-05-22,"75.0456569623516,31.6101246932169",35.15
31.61113354,74.84101444,2024-05-22,"74.8410144441267,31.6111335371588",38.95
31.61126461,74.72418076,2024-05-22,"74.7241807649921,31.6112646117602",39.51
31.61202816,75.09064259,2024-05-22,"75.0906425894378,31.6120281554549",35.87
31.6123072,74.58488591,2024-05-22,"74.5848859062881,31.6123071986805",39.05
31.61295819,74.73069231,2024-05-22,"74.7306923137138,31.612958192262",39.51
31.61296546,75.04695608,2024-05-22,"75.0469560757229,31.6129654566843",35.15
31.61312749,74.65031606,2024-05-22,"74.6503160614654,31.6131274873615",39.33
31.61412437,74.80202525,2024-05-22,"74.8020252524583,31.6141243691775",37.87
31.61435788,74.83177063,2024-05-22,"74.8317706259857,31.6143578771261",38.33
31.61485106,75.08496149,2024-05-22,"75.0849614913723,31.6148510591644",35.87
31.6163584,75.05101774,2024-05-22,"75.0510177370622,31.6163583950869",35.13
31.61817157,75.05763315,2024-05-22,"75.0576331518397,31.6181715728755",35.13
31.6183345,74.55846159,2024-05-22,"74.5584615919742,31.6183344971397",38.57
31.61873629,74.81880151,2024-05-22,"74.8188015068879,31.6187362857517",39.05
31.61878615,74.6389599,2024-05-22,"74.6389598967777,31.6187861498561",38.61
31.61885196,74.76475454,2024-05-22,"74.7647545424081,31.6188519614669",38.53
31.61913422,74.6945321,2024-05-22,"74.6945321027607,31.619134221183",39.33
31.61938419,74.6622018,2024-05-22,"74.6622018009334,31.6193841914308",39.17
31.62124385,74.70378993,2024-05-22,"74.7037899256332,31.621243854582",39.75
31.62270727,75.06517808,2024-05-22,"75.065178077845,31.6227072693492",35.13
31.62744163,74.94944889,2024-05-22,"74.949448887186,31.627441629765",38.09
31.62830036,74.70234249,2024-05-22,"74.7023424856739,31.6283003593702",39.09
31.62992022,74.77388602,2024-05-22,"74.7738860201629,31.6299202179298",38.73
31.62995073,74.84355828,2024-05-22,"74.8435582787362,31.6299507346636",39.77
31.63064733,74.80353073,2024-05-22,"74.8035307287323,31.6306473346216",39.69
31.63073905,74.6979162,2024-05-22,"74.6979162048621,31.6307390501596",39.09
31.63090599,74.64750249,2024-05-22,"74.647502487653,31.6309059936835",38.99
31.63194918,74.68023818,2024-05-22,"74.6802381832817,31.6319491819795",39.17
31.63240381,74.75663303,2024-05-22,"74.7566330301616,31.6324038114957",38.55
31.63419133,75.09185699,2024-05-22,"75.0918569863511,31.6341913316253",35.57
31.63422184,74.83924727,2024-05-22,"74.8392472724875,31.6342218355191",39.35
31.63423492,75.09412339,2024-05-22,"75.0941233933229,31.6342349178312",35.57
31.50807532,74.60601728,2024-05-23,"74.6060172803223,31.5080753172238",40.33
31.51521254,74.59125331,2024-05-23,"74.5912533054331,31.5152125441471",39.95
31.51632067,74.9449792,2024-05-23,"74.9449792000053,31.5163206665763",38.89
31.51656763,74.62681448,2024-05-23,"74.6268144761166,31.5165676348256",38.73
31.51696165,74.99423843,2024-05-23,"74.9942384324684,31.5169616459203",37.63
31.52415483,74.59386307,2024-05-23,"74.5938630650359,31.5241548349742",39.77
31.52867663,74.92355003,2024-05-23,"74.9235500322011,31.5286766301543",39.39
31.53079658,75.07399203,2024-05-23,"75.0739920322983,31.5307965753927",34.57
31.5312711,75.09265543,2024-05-23,"75.0926554322389,31.5312711024107",34.37
31.5435759,74.8747404,2024-05-23,"74.8747403983554,31.543575901431",39.63
31.5439769,74.84860982,2024-05-23,"74.8486098171856,31.5439769044132",38.29
31.54427183,74.95232099,2024-05-23,"74.9523209917435,31.5442718346744",38.03
31.55252382,74.95269094,2024-05-23,"74.9526909357276,31.5525238180311",38.03
31.55356335,74.91381366,2024-05-23,"74.9138136587048,31.5535633509122",39.17
31.55363907,74.68920453,2024-05-23,"74.6892045276418,31.5536390650356",40.51
31.55423809,74.71928672,2024-05-23,"74.7192867247455,31.5542380934284",39.51
31.55577505,74.62800712,2024-05-23,"74.6280071219191,31.5557750473105",40.23
31.55617752,74.67707282,2024-05-23,"74.6770728210532,31.5561775205517",40.35
31.55699489,74.62396037,2024-05-23,"74.6239603730585,31.5569948890914",40.43
31.55808304,74.96577771,2024-05-23,"74.9657777103793,31.5580830375753",37.01
31.55942442,74.9720495,2024-05-23,"74.972049498981,31.5594244189269",37.01
31.55950931,75.08153183,2024-05-23,"75.0815318318945,31.5595093108258",35.41
31.56125826,74.92069112,2024-05-23,"74.9206911170202,31.5612582588347",39.17
31.5624733,75.0258073,2024-05-23,"75.0258072996174,31.5624730046659",37.11
31.56490415,74.71193161,2024-05-23,"74.7119316086805,31.5649041495941",39.65
31.56509246,74.61611407,2024-05-23,"74.6161140744037,31.5650924583996",39.99
31.56794622,74.72778529,2024-05-23,"74.727785289134,31.5679462225676",39.37
31.56826409,74.68575319,2024-05-23,"74.685753185576,31.5682640888929",40.79
31.5683042,74.83850559,2024-05-23,"74.8385055929378,31.5683042045365",37.59
31.57085477,74.94019705,2024-05-23,"74.9401970478674,31.5708547658204",39.07
31.5740862,74.60900359,2024-05-23,"74.6090035910903,31.5740862038415",39.39
31.57416403,74.70843082,2024-05-23,"74.7084308210539,31.5741640252982",38.97
31.57670644,74.74284798,2024-05-23,"74.7428479810942,31.5767064384208",38.69
31.57759874,75.01116903,2024-05-23,"75.0111690306761,31.5775987402888",36.63
31.57795673,74.78875918,2024-05-23,"74.7887591810391,31.5779567326597",36.35
31.57802689,74.98925087,2024-05-23,"74.9892508676951,31.5780268935668",37.49
31.57847211,75.01548279,2024-05-23,"75.0154827935329,31.5784721147166",35.71
31.57925391,74.78370285,2024-05-23,"74.7837028542813,31.5792539125292",36.35
31.58077394,74.70230051,2024-05-23,"74.7023005101567,31.5807739386935",39.95
31.58116224,74.64485257,2024-05-23,"74.6448525740363,31.5811622414287",40.45
31.58360024,74.66297516,2024-05-23,"74.6629751602842,31.5836002417183",40.69
31.58374062,74.77299992,2024-05-23,"74.7729999174824,31.5837406203786",37.29
31.58407716,74.77115998,2024-05-23,"74.7711599817468,31.5840771634951",37.29
31.58440125,74.64845945,2024-05-23,"74.6484594490247,31.5844012524712",40.67
31.58453553,74.75431866,2024-05-23,"74.7543186646115,31.5845355276854",37.85
31.58624006,75.07534689,2024-05-23,"75.0753468910685,31.5862400609124",36.33
31.5876061,74.60374502,2024-05-23,"74.6037450206412,31.587606104889",39.45
31.5876748,75.06322382,2024-05-23,"75.0632238238996,31.5876748043724",36.43
31.58778616,74.96896506,2024-05-23,"74.9689650622681,31.5877861561973",37.19
31.5878845,74.72561407,2024-05-23,"74.7256140693717,31.5878844984162",38.77
31.58842311,74.62420361,2024-05-23,"74.6242036144327,31.5884231072883",40.23
31.5889059,74.69953562,2024-05-23,"74.6995356157839,31.5889058961589",40.97
31.59064024,74.93274927,2024-05-23,"74.9327492741966,31.5906402437489",38.75
31.59176403,74.82937581,2024-05-23,"74.8293758052797,31.59176402695",37.03
31.59259574,74.88131048,2024-05-23,"74.8813104783232,31.5925957446944",39.77
31.59365916,74.97335728,2024-05-23,"74.9733572848759,31.5936591617269",35.37
31.59579448,75.02255194,2024-05-23,"75.02255194095,31.5957944796832",35.11
31.59820869,74.93628025,2024-05-23,"74.9362802518234,31.5982086879769",38.15
31.59851498,74.79426495,2024-05-23,"74.7942649480526,31.5985149835935",38.29
31.6001665,74.80806262,2024-05-23,"74.8080626223677,31.6001665030202",37.33
31.60020003,74.62900506,2024-05-23,"74.6290050614105,31.6002000332306",40.03
31.60311126,75.03976999,2024-05-23,"75.0397699872503,31.6031112586843",35.39
31.60503535,74.82556806,2024-05-23,"74.825568055027,31.6050353490655",37.83
31.6056619,74.99138438,2024-05-23,"74.9913843762622,31.6056618982336",35.41
31.60698198,74.96597635,2024-05-23,"74.9659763528191,31.6069819764738",36.77
31.60853028,74.84806908,2024-05-23,"74.8480690833637,31.6085302815349",38.55
31.60860838,74.83394668,2024-05-23,"74.8339466750651,31.6086083839151",38.93
31.61012469,75.04565696,2024-05-23,"75.0456569623516,31.6101246932169",34.39
31.61113354,74.84101444,2024-05-23,"74.8410144441267,31.6111335371588",38.59
31.61126461,74.72418076,2024-05-23,"74.7241807649921,31.6112646117602",39.77
31.61202816,75.09064259,2024-05-23,"75.0906425894378,31.6120281554549",35.37
31.6123072,74.58488591,2024-05-23,"74.5848859062881,31.6123071986805",39.37
31.61295819,74.73069231,2024-05-23,"74.7306923137138,31.612958192262",39.77
31.61296546,75.04695608,2024-05-23,"75.0469560757229,31.6129654566843",34.39
31.61312749,74.65031606,2024-05-23,"74.6503160614654,31.6131274873615",39.53
31.61412437,74.80202525,2024-05-23,"74.8020252524583,31.6141243691775",38.65
31.61435788,74.83177063,2024-05-23,"74.8317706259857,31.6143578771261",38.93
31.61485106,75.08496149,2024-05-23,"75.0849614913723,31.6148510591644",35.37
31.6163584,75.05101774,2024-05-23,"75.0510177370622,31.6163583950869",34.31
31.61817157,75.05763315,2024-05-23,"75.0576331518397,31.6181715728755",34.23
31.6183345,74.55846159,2024-05-23,"74.5584615919742,31.6183344971397",39.31
